Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
2378.4,249.7277,0.8778,16.7361
2378.5,249.7382,0.8779,16.7362
2378.6,249.7486,0.8779,16.7351
2378.7,249.7592,0.8779,16.7354
2378.8,249.7697,0.8778,16.7364
2378.9,249.7801,0.8779,16.7355
2379,249.7907,0.8778,16.736
2379.1,249.8012,0.8778,16.7362
2379.2,249.8116,0.8776,16.7354
2379.3,249.8221,0.8779,16.7356
2379.4,249.8326,0.8776,16.7361
2379.5,249.8432,0.8778,16.7351
2379.6,249.8537,0.8777,16.7362
2379.7,249.8642,0.8777,16.7358
2379.8,249.8746,0.8778,16.7348
2379.9,249.8852,0.8778,16.736
2380,249.8957,0.8778,16.736
2380.1,249.9062,0.8778,16.7354
2380.2,249.9166,0.8778,16.7359
2380.3,249.9272,0.8777,16.7364
2380.4,249.9377,0.8777,16.7358
2380.5,249.9482,0.8777,16.736
2380.6,249.9586,0.8779,16.736
2380.7,249.9692,0.878,16.7354
2380.8,249.9797,0.8776,16.7364
2380.9,249.9901,0.8775,16.7366
2381,250.0006,0.8779,16.7353
2381.1,250.0112,0.8777,16.7353
2381.2,250.0216,0.8777,16.7363
2381.3,250.0322,0.8777,16.7358
2381.4,250.0426,0.8776,16.7359
2381.5,250.0531,0.8777,16.7364
2381.6,250.0637,0.8777,16.7353
2381.7,250.0742,0.8777,16.7358
2381.8,250.0846,0.8778,16.7363
2381.9,250.0952,0.8777,16.7353
2382,250.1057,0.8777,16.7358
2382.1,250.1162,0.8777,16.7362
2382.2,250.1267,0.8777,16.7352
2382.3,250.1371,0.8777,16.7359
2382.4,250.1477,0.878,16.7361
2382.5,250.1582,0.8777,16.7352
2382.6,250.1687,0.8778,16.7358
2382.7,250.1791,0.8777,16.7361
2382.8,250.1897,0.8777,16.7349
2382.9,250.2001,0.8776,16.7358
2383,250.2108,0.8777,16.7364
2383.1,250.2211,0.8777,16.7349
2383.2,250.2316,0.8777,16.7358
2383.3,250.2421,0.8777,16.7362
2383.4,250.2527,0.8779,16.7354
2383.5,250.2631,0.8777,16.7361
2383.6,250.2737,0.8777,16.7362
2383.7,250.2841,0.8776,16.7348
2383.8,250.2946,0.8779,16.7351
2383.9,250.3051,0.8775,16.7362
2384,250.3157,0.8778,16.735
2384.1,250.3261,0.8776,16.7354
2384.2,250.3367,0.8776,16.7361
2384.3,250.3472,0.8778,16.7354
2384.4,250.3576,0.8776,16.7358
2384.5,250.3682,0.8778,16.7364
2384.6,250.3787,0.8776,16.7351
2384.7,250.3893,0.8775,16.7355
2384.8,250.3996,0.8777,16.7363
2384.9,250.4102,0.8776,16.7356
2385,250.4207,0.8777,16.7364
2385.1,250.4312,0.8777,16.7364
2385.2,250.4416,0.8777,16.7359
2385.3,250.4522,0.8777,16.7359
2385.4,250.4626,0.8777,16.7366
2385.5,250.4732,0.8776,16.7354
2385.6,250.4837,0.8776,16.7355
2385.7,250.4942,0.8778,16.7361
2385.8,250.5045,0.8776,16.7351
2385.9,250.5152,0.8777,16.7356
2386,250.5257,0.8778,16.7362
2386.1,250.5361,0.8777,16.7353
2386.2,250.5467,0.8777,16.7356
2386.3,250.5572,0.8777,16.7361
2386.4,250.5677,0.8777,16.7347
2386.5,250.5782,0.8778,16.7354
2386.6,250.5887,0.8777,16.7363
2386.7,250.5992,0.8775,16.7352
2386.8,250.6097,0.8776,16.7359
2386.9,250.6202,0.8776,16.7364
2387,250.6307,0.8776,16.7353
2387.1,250.6411,0.8777,16.7355
2387.2,250.6517,0.8776,16.7364
2387.3,250.6621,0.8775,16.7353
2387.4,250.6726,0.8775,16.7353
2387.5,250.6831,0.8776,16.7364
2387.6,250.6938,0.8777,16.7355
2387.7,250.7041,0.8776,16.7354
2387.8,250.7146,0.8776,16.7362
2387.9,250.7251,0.8774,16.7348
2388,250.7357,0.8776,16.7353
2388.1,250.7461,0.8777,16.7361
2388.2,250.7567,0.8777,16.7353
2388.3,250.7671,0.8776,16.7351
2388.4,250.7776,0.8775,16.7363
2388.5,250.7882,0.8775,16.7352
2388.6,250.7987,0.8776,16.7354
2388.7,250.8091,0.8775,16.7362
2388.8,250.8197,0.8777,16.7355
2388.9,250.8303,0.8776,16.7353
2389,250.8406,0.8778,16.7358
2389.1,250.8512,0.8776,16.7354
2389.2,250.8617,0.8777,16.7356
2389.3,250.8723,0.8776,16.7362
2389.4,250.8827,0.8777,16.7354
2389.5,250.8932,0.8775,16.735
2389.6,250.9036,0.8775,16.7363
2389.7,250.9142,0.8776,16.7355
2389.8,250.9246,0.8776,16.7355
2389.9,250.9352,0.8776,16.7362
2390,250.9456,0.8776,16.7351
2390.1,250.9561,0.8776,16.7355
2390.2,250.9667,0.8777,16.7363
2390.3,250.9771,0.8776,16.7358
2390.4,250.9875,0.8776,16.7357
2390.5,250.9982,0.8777,16.736
2390.6,251.0087,0.8776,16.7352
2390.7,251.0191,0.8775,16.7356
2390.8,251.0297,0.8776,16.7364
2390.9,251.0402,0.8776,16.7353
2391,251.0507,0.8775,16.7352
2391.1,251.0612,0.8775,16.7361
2391.2,251.0717,0.8775,16.7348
2391.3,251.0822,0.8773,16.7354
2391.4,251.0927,0.8775,16.7363
2391.5,251.1032,0.8775,16.735
2391.6,251.1137,0.8776,16.7354
2391.7,251.1241,0.8775,16.7359
2391.8,251.1347,0.8775,16.7352
2391.9,251.1452,0.8775,16.7352
2392,251.1556,0.8774,16.7361
2392.1,251.1661,0.8774,16.7351
2392.2,251.1767,0.8777,16.7354
2392.3,251.1871,0.8775,16.7359
2392.4,251.1976,0.8774,16.7355
2392.5,251.2082,0.8775,16.7355
2392.6,251.2186,0.8775,16.7363
2392.7,251.2291,0.8775,16.7353
2392.8,251.2397,0.8774,16.7353
2392.9,251.2502,0.8775,16.7361
2393,251.2606,0.8774,16.7352
2393.1,251.2712,0.8775,16.7348
2393.2,251.2817,0.8774,16.736
2393.3,251.2922,0.8775,16.735
2393.4,251.3027,0.8776,16.7354
2393.5,251.3132,0.8774,16.7358
2393.6,251.3236,0.8775,16.7353
2393.7,251.3342,0.8774,16.7353
2393.8,251.3446,0.8774,16.7359
2393.9,251.3552,0.8776,16.7348
2394,251.3657,0.8776,16.7352
2394.1,251.3762,0.8776,16.7361
2394.2,251.3866,0.8775,16.7353
2394.3,251.3971,0.8776,16.7352
2394.4,251.4077,0.8775,16.736
2394.5,251.4182,0.8775,16.7349
2394.6,251.4286,0.8774,16.7353
2394.7,251.4391,0.8776,16.7366
2394.8,251.4497,0.8774,16.7352
2394.9,251.4602,0.8773,16.735
2395,251.4706,0.8774,16.7365
2395.1,251.4813,0.8776,16.7352
2395.2,251.4917,0.8773,16.7358
2395.3,251.5022,0.8775,16.7364
2395.4,251.5127,0.8774,16.7348
2395.5,251.5232,0.8775,16.7351
2395.6,251.5337,0.8774,16.7359
2395.7,251.5442,0.8774,16.7354
2395.8,251.5547,0.8774,16.7355
2395.9,251.5651,0.8774,16.736
2396,251.5757,0.8774,16.7353
2396.1,251.5861,0.8775,16.7349
2396.2,251.5967,0.8775,16.7359
2396.3,251.6071,0.8773,16.7349
2396.4,251.6177,0.8775,16.7354
2396.5,251.6282,0.8773,16.7363
2396.6,251.6387,0.8774,16.7354
2396.7,251.6491,0.8775,16.7351
2396.8,251.6597,0.8774,16.7363
2396.9,251.6702,0.8775,16.7351
2397,251.6807,0.8776,16.735
2397.1,251.6912,0.8775,16.736
2397.2,251.7016,0.8775,16.7345
2397.3,251.7121,0.8777,16.7352
2397.4,251.7227,0.8775,16.7364
2397.5,251.7332,0.8774,16.7349
2397.6,251.7436,0.8775,16.7353
2397.7,251.7542,0.8774,16.7358
2397.8,251.7647,0.8774,16.7348
2397.9,251.7752,0.8775,16.7357
2398,251.7857,0.8776,16.7359
2398.1,251.7962,0.8776,16.7347
2398.2,251.8066,0.8776,16.7356
2398.3,251.8172,0.8775,16.736
2398.4,251.8276,0.8776,16.7348
2398.5,251.8382,0.8774,16.7352
2398.6,251.8486,0.8774,16.7358
2398.7,251.8592,0.8775,16.7344
2398.8,251.8696,0.8775,16.7355
2398.9,251.8801,0.8776,16.7362
2399,251.8906,0.8776,16.7349
2399.1,251.9012,0.8775,16.7354
2399.2,251.9116,0.8775,16.7359
2399.3,251.9221,0.8774,16.7348
2399.4,251.9327,0.8774,16.7355
2399.5,251.9432,0.8774,16.7362
2399.6,251.9537,0.8774,16.7349
2399.7,251.9642,0.8775,16.7356
2399.8,251.9747,0.8775,16.7355
2399.9,251.9852,0.8776,16.7349
2400,251.9957,0.8776,16.7354
2400.1,252.0061,0.8776,16.7356
2400.2,252.0167,0.8774,16.7349
2400.3,252.0272,0.8775,16.7352
2400.4,252.0377,0.8775,16.736
2400.5,252.0481,0.8776,16.7348
2400.6,252.0587,0.8774,16.7351
2400.7,252.0691,0.8775,16.7358
2400.8,252.0797,0.8775,16.7349
2400.9,252.0901,0.8774,16.7357
2401,252.1006,0.8774,16.7357
2401.1,252.1111,0.8774,16.7348
2401.2,252.1217,0.8773,16.7356
2401.3,252.1321,0.8774,16.7356
2401.4,252.1427,0.8773,16.7349
2401.5,252.1532,0.8774,16.7352
2401.6,252.1637,0.8774,16.7357
2401.7,252.1742,0.8774,16.735
2401.8,252.1846,0.8774,16.7352
2401.9,252.1952,0.8775,16.736
2402,252.2057,0.8775,16.7351
2402.1,252.2162,0.8776,16.7354
2402.2,252.2267,0.8773,16.736
2402.3,252.2372,0.8776,16.735
2402.4,252.2476,0.8774,16.7358
2402.5,252.2582,0.8775,16.7355
2402.6,252.2687,0.8774,16.7348
2402.7,252.2792,0.8775,16.7355
2402.8,252.2896,0.8776,16.7356
2402.9,252.3002,0.8775,16.7346
2403,252.3106,0.8775,16.7352
2403.1,252.3212,0.8775,16.7358
2403.2,252.3316,0.8776,16.7349
2403.3,252.3422,0.8776,16.7356
2403.4,252.3526,0.8776,16.7356
2403.5,252.3631,0.8776,16.7348
2403.6,252.3736,0.8775,16.7353
2403.7,252.3842,0.8775,16.7355
2403.8,252.3947,0.8776,16.7346
2403.9,252.4052,0.8776,16.7355
2404,252.4156,0.8775,16.7355
2404.1,252.4261,0.8775,16.7346
2404.2,252.4367,0.8775,16.7354
2404.3,252.4472,0.8773,16.7352
2404.4,252.4577,0.8775,16.7347
2404.5,252.4682,0.8775,16.7351
2404.6,252.4788,0.8776,16.7355
2404.7,252.4892,0.8774,16.7345
2404.8,252.4997,0.8776,16.7355
2404.9,252.5102,0.8774,16.7359
2405,252.5207,0.8773,16.7346
2405.1,252.5311,0.8775,16.7356
2405.2,252.5417,0.8774,16.7353
2405.3,252.5521,0.8775,16.735
2405.4,252.5627,0.8775,16.7354
2405.5,252.5731,0.8774,16.7357
2405.6,252.5836,0.8774,16.7346
2405.7,252.5941,0.8773,16.7355
2405.8,252.6046,0.8774,16.7356
2405.9,252.6151,0.8774,16.7347
2406,252.6257,0.8775,16.7358
2406.1,252.6362,0.8775,16.7353
2406.2,252.6467,0.8774,16.7348
2406.3,252.6572,0.8774,16.7359
2406.4,252.6677,0.8774,16.7355
2406.5,252.6782,0.8773,16.7345
2406.6,252.6887,0.8774,16.7351
2406.7,252.6992,0.8775,16.7358
2406.8,252.7097,0.8772,16.7347
2406.9,252.7202,0.8774,16.7357
2407,252.7306,0.8774,16.7357
2407.1,252.7412,0.8774,16.7347
2407.2,252.7517,0.8774,16.7356
2407.3,252.7622,0.8776,16.7356
2407.4,252.7726,0.8774,16.7345
2407.5,252.7832,0.8773,16.7358
2407.6,252.7936,0.8775,16.735
2407.7,252.8042,0.8774,16.7347
2407.8,252.8147,0.8774,16.736
2407.9,252.8251,0.8774,16.7357
2408,252.8357,0.8774,16.7347
2408.1,252.8461,0.8774,16.7357
2408.2,252.8566,0.8774,16.735
2408.3,252.8672,0.8775,16.7348
2408.4,252.8777,0.8775,16.7357
2408.5,252.8881,0.8774,16.7354
2408.6,252.8986,0.8775,16.7348
2408.7,252.9091,0.8774,16.736
2408.8,252.9197,0.8774,16.7352
2408.9,252.9302,0.8775,16.7349
2409,252.9407,0.8774,16.7353
2409.1,252.9511,0.8774,16.735
2409.2,252.9617,0.8775,16.7349
2409.3,252.9721,0.8774,16.7355
2409.4,252.9827,0.8773,16.7353
2409.5,252.9931,0.8774,16.735
2409.6,253.0036,0.8775,16.7355
2409.7,253.0142,0.8775,16.735
2409.8,253.0247,0.8776,16.7347
2409.9,253.035,0.8774,16.7361
2410,253.0457,0.8775,16.7352
2410.1,253.0562,0.8775,16.7344
2410.2,253.0666,0.8773,16.7358
2410.3,253.0771,0.8774,16.7353
2410.4,253.0877,0.8772,16.7349
2410.5,253.0981,0.8774,16.7359
2410.6,253.1087,0.8775,16.735
2410.7,253.1192,0.8773,16.7347
2410.8,253.1296,0.8774,16.7362
2410.9,253.1402,0.8774,16.7348
2411,253.1507,0.8774,16.7352
2411.1,253.1612,0.8774,16.7355
2411.2,253.1716,0.8774,16.7346
2411.3,253.1822,0.8772,16.7346
2411.4,253.1927,0.8775,16.7356
2411.5,253.2032,0.8772,16.7351
2411.6,253.2136,0.8774,16.7348
2411.7,253.2242,0.8774,16.7355
2411.8,253.2346,0.8774,16.7349
2411.9,253.2451,0.8773,16.7352
2412,253.2556,0.8772,16.7356
2412.1,253.2662,0.8773,16.7347
2412.2,253.2766,0.8774,16.7348
2412.3,253.2872,0.8774,16.7362
2412.4,253.2977,0.8774,16.7348
2412.5,253.3081,0.8773,16.7344
2412.6,253.3187,0.8772,16.7359
2412.7,253.3292,0.8773,16.7351
2412.8,253.3396,0.8774,16.7345
2412.9,253.3502,0.8773,16.7359
2413,253.3607,0.8773,16.7348
2413.1,253.3712,0.8773,16.7353
2413.2,253.3817,0.8772,16.7357
2413.3,253.3921,0.8774,16.7346
2413.4,253.4027,0.8773,16.7343
2413.5,253.4132,0.8774,16.7359
2413.6,253.4237,0.8772,16.7349
2413.7,253.4341,0.8773,16.7348
2413.8,253.4446,0.8772,16.7361
2413.9,253.4551,0.8771,16.7347
2414,253.4657,0.8773,16.7349
2414.1,253.4761,0.8772,16.7356
2414.2,253.4866,0.8773,16.735
2414.3,253.4971,0.8772,16.7352
2414.4,253.5076,0.8773,16.7359
2414.5,253.5181,0.8773,16.7349
2414.6,253.5287,0.8775,16.7347
2414.7,253.5392,0.8773,16.7357
2414.8,253.5496,0.8774,16.7347
2414.9,253.5602,0.8772,16.7348
2415,253.5706,0.8773,16.7356
2415.1,253.5811,0.8774,16.7349
2415.2,253.5917,0.8773,16.7348
2415.3,253.6022,0.8772,16.7357
2415.4,253.6126,0.8773,16.7347
2415.5,253.6232,0.8773,16.7348
2415.6,253.6337,0.8772,16.7356
2415.7,253.6443,0.8773,16.7348
2415.8,253.6546,0.8774,16.7345
2415.9,253.6652,0.8772,16.7356
2416,253.6756,0.8772,16.7346
2416.1,253.6861,0.8773,16.7346
2416.2,253.6966,0.877,16.7356
2416.3,253.7072,0.8771,16.7342
2416.4,253.7176,0.8772,16.7345
2416.5,253.7281,0.8771,16.7357
2416.6,253.7386,0.8772,16.7348
2416.7,253.7491,0.8771,16.7346
2416.8,253.7596,0.8772,16.7356
2416.9,253.7703,0.8773,16.7345
2417,253.7807,0.8772,16.7347
2417.1,253.7911,0.8772,16.7356
2417.2,253.8017,0.8772,16.7346
2417.3,253.8122,0.8771,16.7348
2417.4,253.8227,0.8773,16.7357
2417.5,253.8332,0.8772,16.7348
2417.6,253.8438,0.8773,16.7347
2417.7,253.8541,0.8773,16.7358
2417.8,253.8647,0.8772,16.7347
2417.9,253.8751,0.8773,16.7351
2418,253.8857,0.8772,16.7356
2418.1,253.8961,0.8772,16.7348
2418.2,253.9067,0.8771,16.735
2418.3,253.9171,0.8773,16.7354
2418.4,253.9276,0.8773,16.7349
2418.5,253.9381,0.8773,16.7347
2418.6,253.9487,0.8773,16.736
2418.7,253.9591,0.8772,16.7346
2418.8,253.9696,0.8771,16.7347
2418.9,253.9802,0.8772,16.7356
2419,253.9906,0.877,16.7346
2419.1,254.0011,0.8771,16.7346
2419.2,254.0117,0.8772,16.7356
2419.3,254.0222,0.8773,16.7351
2419.4,254.0326,0.8774,16.7349
2419.5,254.0432,0.8771,16.7355
2419.6,254.0537,0.8772,16.735
2419.7,254.0642,0.8771,16.7346
2419.8,254.0748,0.8772,16.7359
2419.9,254.0853,0.8773,16.7347
2420,254.0957,0.8771,16.7348
2420.1,254.1062,0.8772,16.7357
2420.2,254.1167,0.8772,16.7348
2420.3,254.1272,0.8772,16.7343
2420.4,254.1376,0.8772,16.7357
2420.5,254.1482,0.877,16.7347
2420.6,254.1586,0.8771,16.735
2420.7,254.1691,0.8772,16.7355
2420.8,254.1796,0.877,16.7349
2420.9,254.1902,0.877,16.7349
2421,254.2006,0.8772,16.7355
2421.1,254.2111,0.877,16.7349
2421.2,254.2217,0.8771,16.7343
2421.3,254.2321,0.877,16.7354
2421.4,254.2426,0.8771,16.7345
2421.5,254.2532,0.8771,16.7346
2421.6,254.2637,0.8772,16.7356
2421.7,254.2741,0.8772,16.7348
2421.8,254.2847,0.8771,16.7345
2421.9,254.2952,0.8772,16.7353
2422,254.3057,0.8771,16.7345
2422.1,254.3162,0.8772,16.7345
2422.2,254.3267,0.8772,16.7355
2422.3,254.3371,0.8769,16.7347
2422.4,254.3477,0.8772,16.7345
2422.5,254.3581,0.8772,16.7353
2422.6,254.3687,0.877,16.7349
2422.7,254.3791,0.8772,16.7345
2422.8,254.3897,0.8771,16.7358
2422.9,254.4001,0.8772,16.7348
2423,254.4106,0.877,16.7343
2423.1,254.4211,0.8771,16.7354
2423.2,254.4317,0.8771,16.7352
2423.3,254.4421,0.877,16.7346
2423.4,254.4527,0.8772,16.7355
2423.5,254.4632,0.8771,16.7353
2423.6,254.4736,0.8771,16.7346
2423.7,254.4841,0.8772,16.7361
2423.8,254.4948,0.8771,16.7352
2423.9,254.5052,0.8772,16.7351
2424,254.5156,0.8772,16.7357
2424.1,254.5262,0.8771,16.7351
2424.2,254.5367,0.8771,16.7344
2424.3,254.5472,0.8771,16.7358
2424.4,254.5577,0.8772,16.7346
2424.5,254.5682,0.877,16.7349
2424.6,254.5786,0.8772,16.7357
2424.7,254.5892,0.8772,16.7351
2424.8,254.5996,0.8771,16.7347
2424.9,254.6102,0.877,16.7352
2425,254.6207,0.8771,16.735
2425.1,254.6312,0.8772,16.7342
2425.2,254.6416,0.877,16.7354
2425.3,254.6521,0.8771,16.7344
2425.4,254.6626,0.877,16.7345
2425.5,254.6732,0.8771,16.7357
2425.6,254.6836,0.8772,16.7345
2425.7,254.6941,0.8769,16.7345
2425.8,254.7047,0.877,16.7356
2425.9,254.7151,0.8773,16.7352
2426,254.7256,0.8772,16.7341
2426.1,254.7363,0.877,16.7355
2426.2,254.7466,0.8771,16.7352
2426.3,254.7571,0.877,16.7344
2426.4,254.7677,0.8771,16.7351
2426.5,254.7782,0.8771,16.7349
2426.6,254.7887,0.8772,16.7347
2426.7,254.7992,0.8772,16.7351
2426.8,254.8097,0.877,16.7353
2426.9,254.8201,0.8771,16.7348
2427,254.8307,0.877,16.7349
2427.1,254.8411,0.8772,16.7351
2427.2,254.8517,0.8771,16.7344
2427.3,254.8621,0.8769,16.7349
2427.4,254.8727,0.8771,16.7354
2427.5,254.8831,0.877,16.7341
2427.6,254.8937,0.8772,16.7352
2427.7,254.9041,0.8771,16.7353
2427.8,254.9147,0.8771,16.734
2427.9,254.9251,0.8772,16.7351
2428,254.9356,0.877,16.7353
2428.1,254.9462,0.8771,16.7349
2428.2,254.9566,0.8771,16.7349
2428.3,254.9671,0.8771,16.7356
2428.4,254.9777,0.8772,16.7342
2428.5,254.9882,0.877,16.7352
2428.6,254.9986,0.8772,16.7357
2428.7,255.0092,0.8769,16.7347
2428.8,255.0197,0.8771,16.7352
2428.9,255.0302,0.877,16.7363
2429,255.0407,0.8771,16.7346
2429.1,255.0512,0.8771,16.7348
2429.2,255.0616,0.8771,16.736
2429.3,255.0722,0.877,16.7346
2429.4,255.0826,0.8771,16.7352
2429.5,255.0932,0.8772,16.7356
2429.6,255.1037,0.8772,16.7348
2429.7,255.1141,0.877,16.7346
2429.8,255.1246,0.877,16.7357
2429.9,255.1351,0.8771,16.7347
2430,255.1456,0.877,16.7348
2430.1,255.1562,0.8771,16.736
2430.2,255.1667,0.8771,16.7346
2430.3,255.1771,0.8772,16.7349
2430.4,255.1876,0.8771,16.7356
2430.5,255.1982,0.8773,16.7344
2430.6,255.2087,0.8771,16.7349
2430.7,255.2192,0.877,16.7356
2430.8,255.2296,0.8771,16.7346
2430.9,255.2401,0.8772,16.7345
2431,255.2507,0.8771,16.7355
2431.1,255.2611,0.8771,16.7342
2431.2,255.2717,0.8772,16.7346
2431.3,255.2822,0.8774,16.7353
2431.4,255.2927,0.8772,16.7347
2431.5,255.3031,0.8773,16.7345
2431.6,255.3137,0.877,16.7355
2431.7,255.3241,0.8773,16.7345
2431.8,255.3347,0.8772,16.735
2431.9,255.3452,0.8772,16.7358
2432,255.3556,0.8772,16.7342
2432.1,255.3661,0.8773,16.7347
2432.2,255.3767,0.8771,16.7355
2432.3,255.3872,0.8772,16.7347
2432.4,255.3977,0.8772,16.7348
2432.5,255.4082,0.8771,16.7355
2432.6,255.4187,0.8772,16.7349
2432.7,255.4292,0.8774,16.7344
2432.8,255.4396,0.877,16.7355
2432.9,255.4502,0.8771,16.735
2433,255.4607,0.8773,16.7342
2433.1,255.4712,0.8771,16.7358
2433.2,255.4817,0.8773,16.7351
2433.3,255.4922,0.8772,16.7348
2433.4,255.5026,0.8775,16.7357
2433.5,255.5132,0.8771,16.7352
2433.6,255.5237,0.8774,16.7345
2433.7,255.5341,0.8773,16.7354
2433.8,255.5446,0.8774,16.7348
2433.9,255.5552,0.8773,16.7344
2434,255.5656,0.8774,16.7352
2434.1,255.5762,0.8772,16.7349
2434.2,255.5867,0.8773,16.7344
2434.3,255.5971,0.8772,16.7354
2434.4,255.6076,0.8773,16.7347
2434.5,255.6182,0.8772,16.7343
2434.6,255.6286,0.8774,16.7351
2434.7,255.6392,0.8772,16.735
2434.8,255.6497,0.8773,16.7346
2434.9,255.6601,0.8774,16.7354
2435,255.6706,0.8772,16.7346
2435.1,255.6812,0.8772,16.7343
2435.2,255.6918,0.8773,16.7354
2435.3,255.7022,0.8772,16.735
2435.4,255.7127,0.8773,16.7345
2435.5,255.7231,0.8773,16.7355
2435.6,255.7337,0.8774,16.7349
2435.7,255.7441,0.8773,16.7344
2435.8,255.7547,0.8773,16.7354
2435.9,255.7651,0.8774,16.7349
2436,255.7756,0.8772,16.7345
2436.1,255.7861,0.8774,16.7352
2436.2,255.7966,0.8772,16.735
2436.3,255.807,0.8774,16.7341
2436.4,255.8177,0.8774,16.7353
2436.5,255.8282,0.8774,16.7346
2436.6,255.8386,0.8774,16.7343
2436.7,255.8491,0.8774,16.7354
2436.8,255.8597,0.8775,16.7349
2436.9,255.8702,0.8772,16.7344
2437,255.8807,0.8773,16.7352
2437.1,255.8912,0.8775,16.7346
2437.2,255.9016,0.8773,16.7341
2437.3,255.9122,0.8774,16.7354
2437.4,255.9227,0.8774,16.7349
2437.5,255.9332,0.8775,16.7344
2437.6,255.9436,0.8774,16.7354
2437.7,255.9542,0.8774,16.7346
2437.8,255.9647,0.8775,16.7346
2437.9,255.9752,0.8775,16.7355
2438,255.9856,0.8774,16.7351
2438.1,255.9962,0.8774,16.7345
2438.2,256.0067,0.8774,16.7355
2438.3,256.0172,0.8775,16.7347
2438.4,256.0276,0.8773,16.7344
2438.5,256.0381,0.8775,16.7352
2438.6,256.0486,0.8773,16.7349
2438.7,256.0593,0.8772,16.7344
2438.8,256.0697,0.8774,16.7347
2438.9,256.0801,0.8775,16.7351
2439,256.0907,0.8774,16.7343
2439.1,256.1012,0.8776,16.7344
2439.2,256.1116,0.8773,16.7347
2439.3,256.1222,0.8776,16.7339
2439.4,256.1327,0.8775,16.7346
2439.5,256.1432,0.8775,16.7355
2439.6,256.1537,0.8775,16.734
2439.7,256.1641,0.8775,16.735
2439.8,256.1747,0.8776,16.7355
2439.9,256.1852,0.8775,16.7348
2440,256.1957,0.8775,16.7346
2440.1,256.2061,0.8775,16.7354
2440.2,256.2167,0.8775,16.734
2440.3,256.2271,0.8775,16.735
2440.4,256.2378,0.8777,16.7353
2440.5,256.2481,0.8776,16.7344
2440.6,256.2586,0.8776,16.7345
2440.7,256.2692,0.8774,16.7356
2440.8,256.2797,0.8776,16.7343
2440.9,256.2901,0.8776,16.7352
2441,256.3007,0.8777,16.7356
2441.1,256.3112,0.8775,16.7343
2441.2,256.3216,0.8777,16.7348
2441.3,256.3322,0.8776,16.735
2441.4,256.3427,0.8777,16.7342
2441.5,256.3531,0.8777,16.7343
2441.6,256.3637,0.8777,16.7352
2441.7,256.3742,0.8776,16.7345
2441.8,256.3846,0.8776,16.7346
2441.9,256.3952,0.8775,16.7355
2442,256.4057,0.8777,16.7341
2442.1,256.4162,0.8777,16.7344
2442.2,256.4266,0.8775,16.7355
2442.3,256.4372,0.8776,16.7347
2442.4,256.4477,0.8776,16.7345
2442.5,256.4582,0.8776,16.7356
2442.6,256.4686,0.8776,16.7346
2442.7,256.4792,0.8777,16.7344
2442.8,256.4896,0.8778,16.7355
2442.9,256.5001,0.8776,16.7347
2443,256.5107,0.8776,16.7345
2443.1,256.5212,0.8776,16.7348
2443.2,256.5316,0.8776,16.7344
2443.3,256.5422,0.8778,16.7342
2443.4,256.5527,0.8778,16.7353
2443.5,256.5631,0.8777,16.7349
2443.6,256.5736,0.8777,16.7346
2443.7,256.5842,0.8777,16.735
2443.8,256.5947,0.8776,16.7348
2443.9,256.6052,0.8778,16.7341
2444,256.6157,0.8776,16.7348
2444.1,256.6261,0.8776,16.7345
2444.2,256.6367,0.8777,16.7342
2444.3,256.6471,0.8777,16.7351
2444.4,256.6577,0.8778,16.7349
2444.5,256.6682,0.8778,16.7341
2444.6,256.6787,0.8778,16.7348
2444.7,256.6891,0.8778,16.7347
2444.8,256.6996,0.8779,16.7342
2444.9,256.7101,0.8776,16.7349
2445,256.7208,0.8777,16.7352
2445.1,256.7311,0.8776,16.7338
2445.2,256.7416,0.8778,16.7353
2445.3,256.7522,0.8778,16.735
2445.4,256.7627,0.8776,16.7342
2445.5,256.7731,0.8777,16.7349
2445.6,256.7837,0.8778,16.7351
2445.7,256.7942,0.8779,16.7337
2445.8,256.8046,0.8778,16.7348
2445.9,256.8152,0.8777,16.7349
2446,256.8257,0.8778,16.734
2446.1,256.8362,0.8778,16.7347
2446.2,256.8467,0.8778,16.7353
2446.3,256.8572,0.8777,16.7342
2446.4,256.8676,0.8776,16.7345
2446.5,256.8782,0.8778,16.7353
2446.6,256.8887,0.8779,16.7341
2446.7,256.8992,0.8778,16.7345
2446.8,256.9096,0.8778,16.735
2446.9,256.9202,0.8779,16.7341
2447,256.9306,0.8776,16.7347
2447.1,256.9411,0.8777,16.735
2447.2,256.9516,0.8778,16.7346
2447.3,256.9622,0.8779,16.7341
2447.4,256.9726,0.878,16.7353
2447.5,256.9831,0.8778,16.7342
2447.6,256.9937,0.8779,16.7343
2447.7,257.0042,0.8778,16.7348
2447.8,257.0146,0.8778,16.7341
2447.9,257.0252,0.878,16.7346
2448,257.0357,0.8778,16.7355
2448.1,257.0461,0.8779,16.7346
2448.2,257.0567,0.8778,16.7341
2448.3,257.0672,0.8779,16.7352
2448.4,257.0777,0.8778,16.7344
2448.5,257.0882,0.8779,16.7343
2448.6,257.0987,0.8776,16.7351
2448.7,257.1091,0.8778,16.7346
2448.8,257.1197,0.878,16.7345
2448.9,257.1302,0.8777,16.7356
2449,257.1407,0.8779,16.734
2449.1,257.1511,0.8778,16.7346
2449.2,257.1617,0.878,16.7355
2449.3,257.1721,0.8778,16.7346
